origin,destination,mode,commodity,band,valueMmUsd,kilotons,megaTonMiles
9,5,5,39,7,2,8,17
9,5,1,40,6,13,255,480
9,5,1,40,7,10,161,341
9,5,5,40,5,1,11,16
9,5,5,40,6,7,68,128
9,5,5,40,7,65,78,166
9,5,1,42,6,12,265,504
9,5,1,42,7,8,301,634
9,5,5,42,5,3,12,18
9,5,5,42,6,3,25,48
9,6,1,3,5,5,216,279
9,6,1,6,5,5,1,1
9,6,5,6,5,3,5,6
9,6,1,7,5,49,4072,5303
9,6,1,8,5,19,1781,2400
9,6,1,9,5,47,42,53
9,6,5,9,5,7,11,14
9,6,1,20,6,1,217,334
9,6,1,21,5,15,136,169
9,6,5,21,5,588,53,66
9,6,5,21,6,2,7,11
9,6,1,23,5,9,86,103
9,6,5,23,5,2,50,64
9,6,5,23,6,1,12,19
9,6,1,24,5,25,560,669
9,6,5,24,5,51,144,187
9,6,1,26,5,2,41,54
9,6,5,26,5,3,1915,2062
9,6,5,26,6,1,22,34
9,6,1,28,5,19,438,484
9,6,5,28,5,3,3,5
9,6,1,29,5,7,143,190
9,6,5,29,5,2,59,75
9,6,5,29,6,1,8,12
9,6,1,30,5,7,83,112
9,6,5,30,5,52,95,117
9,6,5,30,6,7,7,11
9,6,1,31,5,11,112,147
9,6,1,32,5,8,218,255
9,6,5,32,5,2,35,43
9,6,1,33,5,6,222,255
9,6,4,33,5,3,16,18
9,6,5,33,5,3,48,62
9,6,5,33,6,4,9,14
9,6,1,34,5,12,79,100
9,6,4,34,4,43,9,9
9,6,4,34,5,1,9,10
9,6,5,34,5,16,76,93
9,6,5,34,6,2,7,11
9,6,1,35,5,134,429,533
9,6,4,35,4,8,13,12
9,6,4,35,5,6,10,11
9,6,5,35,5,63,108,136
9,6,5,35,6,8,9,13
9,6,1,36,5,7,86,103
9,6,5,36,5,7,46,55
9,6,1,37,5,39,61,75
9,6,4,37,5,87,30,33
9,6,5,37,5,63,48,60
9,6,5,37,6,45,6,9
9,6,1,38,5,2,30,40
9,6,5,38,5,15,53,68
9,6,5,38,6,5,6,9
9,6,1,39,5,34,612,771
9,6,5,39,5,5,21,28
9,6,1,40,5,76,2470,3112
9,6,1,40,6,1,20,31
9,6,5,40,5,59,122,154
9,6,5,40,6,38,11,17
9,6,1,42,5,16,480,620
9,6,5,42,5,99,47,62
9,7,1,3,5,4,2,2
9,7,1,5,5,3,37,37
9,7,1,7,4,45,2462,2323
9,7,1,7,5,2,4,4
9,7,5,14,5,7,2701,2907
9,7,1,16,5,4,1210,1581
9,7,2,16,5,1,180,206
9,7,3,16,5,19,6016,7857
9,7,1,20,5,19,1436,1557
9,7,5,21,4,109,33,32
9,7,1,23,4,1,50,43
9,7,1,23,5,1,12,13
9,7,5,23,5,5,51,57
9,7,1,24,4,3,11,9
9,7,1,24,5,6,76,78
9,7,5,24,4,2,24,23
9,7,5,24,5,1,12,13
9,7,1,28,4,3,77,68
9,7,5,29,5,2,48,54
9,7,1,30,5,2,57,60
9,7,5,30,4,5,25,23
9,7,1,31,5,10,301,318
9,7,1,33,4,4,274,238
9,7,1,33,5,4,10,10
9,7,1,34,4,5,24,23
9,7,1,34,5,1,32,34
9,7,5,34,5,10,25,27
9,7,1,35,4,1,5,5
9,7,1,35,5,3,45,52
9,7,4,35,4,4,8,7
9,7,5,35,4,4,34,33
9,7,5,35,5,6,24,28
9,7,4,37,4,2,13,12
9,7,5,37,5,1,12,14
9,7,1,38,5,13,23,28
9,7,5,38,4,1,12,11
9,7,5,38,5,14,22,24
9,7,1,39,4,1,48,42
9,7,1,39,5,4,107,120
9,7,1,40,4,1,66,57
9,7,1,40,5,6,61,65
9,7,5,40,5,23,55,60
9,7,1,42,4,1,35,33
9,7,1,42,5,2,77,84
9,7,5,42,5,1,11,12
9,8,1,3,4,11,252,228
9,8,5,3,5,3,1,1
9,8,1,5,5,7,86,91
9,8,1,7,5,4,110,117
9,8,5,23,4,2,4,4
9,8,1,24,5,2,51,54
9,8,1,26,3,1,12,9
9,8,1,26,4,1,26,24
9,8,1,29,5,9,418,441
9,8,5,29,5,38,23,25
9,8,1,30,5,1,24,24
9,8,5,30,4,1,21,21
9,8,5,30,5,2,22,25
9,8,5,32,4,1,25,24
9,8,1,34,4,7,13,11
9,8,5,34,4,2,26,26
9,8,1,35,4,6,26,25
9,8,1,35,5,1,9,9
9,8,4,35,3,1,11,7
9,8,5,35,5,3,39,42
9,8,5,36,4,1,9,9
9,8,1,37,4,100,26,22
9,8,1,38,4,24,24,20
9,8,4,38,3,1,5,3
9,8,4,38,4,5,8,7
9,8,5,38,4,3,18,18
9,8,5,38,5,2,13,14
9,8,1,39,3,1,31,23
9,8,1,39,4,1,27,23
9,8,1,39,5,4,94,98
9,8,1,40,4,3,76,72
9,8,1,40,5,2,31,31
9,8,1,42,4,1,24,21
9,8,1,42,5,2,73,76
9,9,1,1,0,612,16347,533
9,9,1,1,1,401,14376,2235
9,9,1,1,2,107,4594,1464
9,9,1,2,0,1053,585543,8661
9,9,1,2,1,232,144826,20721
9,9,1,2,2,166,64496,19893
9,9,1,3,0,6181,1927244,79123
9,9,1,3,1,1402,594337,109094
9,9,1,3,2,551,78660,21419
9,9,5,3,0,6,28,2
9,9,5,3,1,6,35,6
9,9,5,3,2,3,34,9
9,9,1,4,0,951,214321,4653
9,9,1,4,1,200,28789,4294
9,9,1,4,2,219,99142,29375
9,9,1,4,3,127,21599,13951
9,9,1,5,0,3615,65724,1867
9,9,1,5,1,2218,69437,11116
9,9,1,5,2,1687,38313,10984
9,9,1,6,0,1736,63497,1366
9,9,1,6,1,286,26473,3974
9,9,1,6,2,167,5053,1554
9,9,1,7,0,8509,948330,18528
9,9,1,7,1,5321,603698,104983
9,9,1,7,2,2790,289538,75711
9,9,2,7,0,247,46257,865
9,9,2,7,2,6,1380,398
9,9,5,7,0,1,52,3
9,9,5,7,1,1,35,5
9,9,5,7,2,12,1683,446
9,9,1,8,0,5166,297769,5360
9,9,1,8,1,5752,271512,55143
9,9,1,8,2,611,25565,8589
9,9,1,9,0,315,1323,22
9,9,1,9,1,427,570,118
9,9,1,9,2,289,534,200
9,9,5,9,0,3,20,1
9,9,5,9,1,75,157,29
9,9,1,10,0,554,262254,5223
9,9,1,10,1,34,35624,7976
9,9,1,10,2,16,1934,607
9,9,1,11,0,459,5447481,327952
9,9,1,11,1,251,2433053,408662
9,9,1,11,2,49,639915,196889
9,9,1,12,0,1514,10853316,310862
9,9,1,12,1,30,118573,24350
9,9,1,12,2,4,27609,7548
9,9,2,12,0,21,61810,1428
9,9,3,12,0,5,6207,79
9,9,5,12,0,12,112698,7165
9,9,5,12,1,3,24812,4634
9,9,5,12,2,3,49400,12966
9,9,1,13,0,80,92845,2067
9,9,1,13,1,51,13941,2069
9,9,1,13,2,3,1460,378
9,9,2,13,1,670,1205183,158317
9,9,5,13,1,3,808,186
9,9,1,14,0,57,12297,383
9,9,1,14,1,4,19,5
9,9,1,14,2,6,2863,753
9,9,1,17,0,15809,2947900,78888
9,9,1,17,1,5422,969002,169672
9,9,1,17,2,1417,250470,74537
9,9,6,17,0,1253,183194,10217
9,9,1,18,0,7248,1457074,53819
9,9,1,18,1,826,169497,26829
9,9,1,18,2,358,72613,20970
9,9,5,18,0,10,1446,55
9,9,1,19,0,2011,184791,4075
9,9,1,19,1,439,53990,10816
9,9,1,19,2,193,9882,4178
9,9,5,19,1,1,69,12
9,9,6,19,1,1,376,74
9,9,1,20,0,889,184763,5482
9,9,1,20,1,326,112694,25397
9,9,1,20,2,232,89167,24953
9,9,2,20,1,110,169642,42236
9,9,2,20,2,12,858,370
9,9,5,20,0,117,436,24
9,9,5,20,1,8,200,33
9,9,5,20,2,11,63,20
9,9,1,21,0,4867,23813,817
9,9,1,21,1,11132,8347,1195
9,9,1,21,2,7473,12891,3626
9,9,5,21,0,1138,524,32
9,9,5,21,1,3847,860,132
9,9,5,21,2,1563,525,161
9,9,1,22,0,706,208642,6042
9,9,1,22,1,362,98601,18421
9,9,1,22,2,381,69770,23431
9,9,5,22,0,25,6932,671
9,9,5,22,1,1,66,12
9,9,5,22,2,162,9500,2768
9,9,1,23,0,1240,40161,1059
9,9,1,23,1,452,22823,3672
9,9,1,23,2,2613,155818,44969
9,9,1,23,3,321,14811,7679
9,9,5,23,0,239,539,27
9,9,5,23,1,94,1099,212
9,9,5,23,2,483,42441,11923
9,9,1,24,0,5119,187608,6229
9,9,1,24,1,1970,56382,7222
9,9,1,24,2,439,13510,3944
9,9,5,24,0,99,463,24
9,9,5,24,1,158,977,147
9,9,5,24,2,52,319,86
9,9,1,25,0,147,341749,8545
9,9,1,25,1,173,541687,60057
9,9,1,26,0,2604,518306,9615
9,9,1,26,1,2801,584384,96885
9,9,1,26,2,349,30205,9529
9,9,2,26,1,101,49267,9967
9,9,5,26,0,1,35,2
9,9,5,26,1,16,202,35
9,9,5,26,2,16,1743,512
9,9,1,27,0,748,52520,1568
9,9,1,27,1,25,1607,229
9,9,1,27,2,79,6283,1734
9,9,2,27,0,23,4080,249
9,9,2,27,2,4,605,205
9,9,5,27,0,34,264,18
9,9,5,27,1,15,2473,374
9,9,5,27,2,17,2662,725
9,9,1,28,0,1853,88824,4368
9,9,1,28,1,289,20375,3154
9,9,1,28,2,188,12901,5491
9,9,5,28,0,40,178,10
9,9,5,28,1,83,194,32
9,9,5,28,2,30,139,43
9,9,1,29,0,1571,57588,2349
9,9,1,29,1,207,11683,1307
9,9,1,29,2,127,12875,3398
9,9,5,29,0,167,1698,128
9,9,5,29,1,73,618,91
9,9,5,29,2,6,29,8
9,9,1,30,0,2541,32876,651
9,9,1,30,1,4556,15468,2869
9,9,1,30,2,143,1160,342
9,9,4,30,2,4,9,2
9,9,5,30,0,44,124,7
9,9,5,30,1,456,1762,265
9,9,5,30,2,125,308,90
9,9,1,31,0,3901,2041909,41962
9,9,1,31,1,2906,1779344,324113
9,9,1,31,2,480,299877,103033
9,9,2,31,0,1,78,1
9,9,2,31,1,24,9123,2085
9,9,3,31,0,11,8113,177
9,9,5,31,0,4,1096,47
9,9,5,31,1,62,5522,1213
9,9,5,31,2,13,75,25
9,9,1,32,0,1641,154782,3378
9,9,1,32,1,835,86611,15534
9,9,1,32,2,1027,110791,34020
9,9,2,32,1,3,799,114
9,9,2,32,2,8,1518,523
9,9,5,32,0,11,138,7
9,9,5,32,1,6,97,15
9,9,5,32,2,39,160,52
9,9,1,33,0,1869,103884,4060
9,9,1,33,1,1171,81269,13708
9,9,1,33,2,72,5707,1447
9,9,2,33,1,2,436,57
9,9,5,33,0,130,372,26
9,9,5,33,1,451,711,128
9,9,5,33,2,4,27,7
9,9,1,34,0,6767,172455,5599
9,9,1,34,1,2943,53437,10832
9,9,1,34,2,648,7150,2411
9,9,4,34,2,8,97,32
9,9,5,34,0,582,830,41
9,9,5,34,1,539,855,159
9,9,5,34,2,158,280,95
9,9,1,35,0,13800,146652,5030
9,9,1,35,1,1613,36935,4756
9,9,1,35,2,1506,12902,4294
9,9,1,35,3,197,1064,665
9,9,5,35,0,1322,1328,81
9,9,5,35,1,1280,1166,202
9,9,5,35,2,300,437,161
9,9,1,36,0,4725,35086,1002
9,9,1,36,1,1772,25848,3336
9,9,1,36,2,4314,24906,7856
9,9,5,36,0,206,195,9
9,9,5,36,1,267,998,163
9,9,5,36,2,272,687,204
9,9,1,37,0,844,6459,257
9,9,1,37,1,753,706,129
9,9,1,37,2,95,294,79
9,9,4,37,2,7,10,3
9,9,5,37,0,258,76,5
9,9,5,37,1,608,76,11
9,9,5,37,2,173,159,41
9,9,1,38,0,1261,5553,221
9,9,1,38,1,995,4734,781
9,9,1,38,2,72,235,76
9,9,4,38,2,4,8,3
9,9,5,38,0,324,269,13
9,9,5,38,1,473,239,40
9,9,5,38,2,153,111,34
9,9,1,39,0,8308,164981,5403
9,9,1,39,1,1989,25493,4928
9,9,1,39,2,4963,110916,37299
9,9,5,39,1,8,48,8
9,9,5,39,2,53,255,81
9,9,1,40,0,2499,93780,2490
9,9,1,40,1,959,53113,10000
9,9,1,40,2,980,76685,23039
9,9,5,40,0,306,706,39
9,9,5,40,1,829,1072,187
9,9,5,40,2,67,111,33
9,9,1,41,0,123,2852553,58878
9,9,1,41,1,53,15254,2073
9,9,1,41,2,42,12077,4893
9,9,2,41,1,6,2254,538
9,9,1,42,0,23186,679898,25666
9,9,1,42,1,24289,776225,160307
9,9,1,42,2,3454,87411,29048
9,9,5,42,0,235,959,52
9,9,5,42,1,596,1602,317
9,9,5,42,2,23,91,27
9,10,1,1,1,72,2635,492
9,10,1,1,2,8,259,74
9,10,1,3,1,44,19937,3551
9,10,1,3,2,341,125225,45564
9,10,1,3,3,280,52230,35133
9,10,1,4,2,138,24973,11226
9,10,1,4,3,49,3444,1931
9,10,1,4,4,17,1,1
9,10,2,4,3,1,557,343
9,10,1,5,1,20,801,132
9,10,1,5,2,85,2422,1119
9,10,1,5,3,294,4019,2582
9,10,1,6,2,33,1104,339
9,10,1,6,3,14,1020,692
9,10,1,7,1,22,4086,844
9,10,1,7,2,390,53834,24273
9,10,1,7,3,357,52735,33819
9,10,2,7,3,171,24066,14622
9,10,1,8,1,7,748,123
9,10,1,8,2,164,13865,4224
9,10,1,9,2,232,329,152
9,10,1,9,3,1,1,1
9,10,5,9,2,20,33,10
9,10,5,9,3,57,88,51
9,10,1,12,3,10,2080,1282
9,10,1,13,2,2,594,278
9,10,1,13,3,7,1917,1225
9,10,1,16,2,1,429,201
9,10,3,16,5,7,2363,2881
9,10,1,17,2,393,71510,20505
9,10,1,18,2,143,30544,7681
9,10,1,19,1,58,10004,1570
9,10,1,19,2,80,3741,1155
9,10,1,19,3,15,1497,933
9,10,1,20,2,21,4117,1800
9,10,1,20,3,44,3104,1820
9,10,1,20,4,3,137,104
9,10,2,20,2,6,10941,4086
9,10,2,20,3,17,12375,7037
9,10,5,20,2,3,31,13
9,10,1,21,1,128,1195,199
9,10,1,21,2,295,2113,662
9,10,1,21,3,109,306,196
9,10,5,21,1,1,12,2
9,10,5,21,2,1046,240,92
9,10,5,21,3,378,281,185
9,10,1,22,2,35,6251,2177
9,10,1,22,3,122,28070,19796
9,10,1,23,1,154,8605,1892
9,10,1,23,2,319,15103,5317
9,10,1,23,3,35,3271,1703
9,10,2,23,3,30,5164,3598
9,10,5,23,1,1,17,4
9,10,5,23,2,9,278,123
9,10,5,23,3,14,277,165
9,10,1,24,1,216,6521,1514
9,10,1,24,2,265,9531,4292
9,10,1,24,3,103,3212,1900
9,10,1,24,4,2,109,82
9,10,4,24,2,3,15,4
9,10,5,24,1,24,95,22
9,10,5,24,2,95,199,89
9,10,5,24,3,1,26,17
9,10,1,26,1,17,1928,377
9,10,1,26,2,211,89460,33991
9,10,1,26,3,28,2355,1476
9,10,5,26,2,3,874,353
9,10,5,26,3,3,36,24
9,10,1,27,1,79,2683,413
9,10,1,27,2,103,17648,6741
9,10,1,27,3,88,4518,2413
9,10,2,27,2,15,2930,1193
9,10,2,27,3,2,322,188
9,10,5,27,2,37,6124,1807
9,10,5,27,3,3,1,1
9,10,1,28,1,4,395,63
9,10,1,28,2,254,8243,3096
9,10,1,28,3,18,1574,837
9,10,5,28,2,4,60,23
9,10,5,28,3,6,20,12
9,10,1,29,1,9,2193,395
9,10,1,29,2,40,1840,779
9,10,1,29,3,22,801,523
9,10,5,29,1,1,5,1
9,10,5,29,2,19,90,32
9,10,5,29,3,5,33,21
9,10,1,30,1,1,13,2
9,10,1,30,2,101,827,321
9,10,1,30,3,123,1172,721
9,10,5,30,1,1,28,6
9,10,5,30,2,87,552,184
9,10,5,30,3,25,202,124
9,10,1,31,1,13,6510,899
9,10,1,31,2,83,43335,14143
9,10,1,31,3,75,9831,5949
9,10,5,31,3,4,45,26
9,10,1,32,1,16,1391,213
9,10,1,32,2,192,25391,9609
9,10,1,32,3,43,1702,1023
9,10,5,32,2,2,61,21
9,10,5,32,3,2,14,8
9,10,1,33,1,10,1125,185
9,10,1,33,2,85,6012,2174
9,10,1,33,3,111,3396,1950
9,10,4,33,2,3,14,6
9,10,5,33,2,22,104,40
9,10,5,33,3,11,21,13
9,10,1,34,1,30,374,74
9,10,1,34,2,172,1543,644
9,10,1,34,3,205,4718,3357
9,10,5,34,1,24,40,9
9,10,5,34,2,183,155,47
9,10,5,34,3,30,22,14
9,10,1,35,1,1,17,3
9,10,1,35,2,125,544,236
9,10,1,35,3,444,5009,3265
9,10,1,35,4,12,80,65
9,10,4,35,2,13,36,13
9,10,4,35,3,22,9,4
9,10,5,35,1,16,30,6
9,10,5,35,2,161,213,89
9,10,5,35,3,364,255,165
9,10,1,36,1,657,1643,308
9,10,1,36,2,1942,6336,2483
9,10,1,36,3,13,137,88
9,10,4,36,2,1,12,4
9,10,5,36,1,25,90,22
9,10,5,36,2,33,178,70
9,10,5,36,3,4,62,38
9,10,1,37,2,50,36,14
9,10,1,37,3,60,112,71
9,10,4,37,2,46,91,37
9,10,5,37,1,9,8,2
9,10,5,37,2,684,42,13
9,10,5,37,3,46,22,14
9,10,1,38,2,13,91,38
9,10,1,38,3,211,1564,812
9,10,1,38,4,3,12,9
9,10,4,38,2,187,23,8
9,10,5,38,2,85,90,31
9,10,5,38,3,80,38,23
9,10,1,39,1,1,42,7
9,10,1,39,2,149,2992,1348
9,10,1,39,3,200,3755,2320
9,10,5,39,2,3,56,20
9,10,5,39,3,3,16,10
9,10,1,40,1,42,3690,793
9,10,1,40,2,90,2554,903
9,10,1,40,3,114,1629,1050
9,10,1,40,4,55,1064,903
9,10,4,40,2,1,21,8
9,10,5,40,1,1,10,2
9,10,5,40,2,119,130,44
9,10,5,40,3,114,113,70
9,10,1,41,2,50,116910,45123
9,10,2,41,2,8,3372,1411
9,10,5,41,2,8,2787,1202
9,10,5,41,3,35,14489,7442
9,10,1,42,1,375,8958,1589
9,10,1,42,2,584,14469,6335
9,10,1,42,3,668,21711,11602
9,10,1,42,4,262,14490,11217
9,10,5,42,1,4,7,1
9,10,5,42,2,6,78,29
9,10,5,42,3,16,61,35
9,11,5,9,7,1,14,59
9,11,4,21,7,3,4,20
9,11,5,21,7,2,8,36
9,11,4,24,7,15,42,202
9,11,5,24,7,5,105,459
9,11,5,28,7,3,27,114
9,11,4,29,7,4,3,16
9,11,5,30,7,13,11,48
9,11,4,34,7,2,35,162
9,11,5,34,7,4,93,403
9,11,4,35,7,4,7,36
9,11,5,35,7,10,114,497
9,11,4,36,7,4,11,53
9,11,5,36,7,3,60,263
9,11,5,37,7,11,25,111
9,11,4,38,7,35,19,89
9,11,5,38,7,2,47,205
9,11,5,39,7,12,292,1267
9,11,5,40,7,30,326,1418
9,11,5,42,7,29,479,2075
9,12,1,3,7,8,670,1878
9,12,1,9,7,56,49,128
9,12,1,21,7,9,90,268
9,12,5,21,7,392,40,109
9,12,1,23,7,27,251,645
9,12,5,23,7,1,19,39
9,12,1,24,7,1,31,86
9,12,5,24,7,3,21,56
9,12,1,26,7,2,197,511
9,12,2,26,7,8,2358,6134
9,12,5,29,7,1,40,99
9,12,5,30,7,14,37,91
9,12,1,32,7,2,27,75
9,12,1,33,7,1,16,40
9,12,5,33,7,1,11,28
9,12,1,34,7,7,26,72
9,12,5,34,7,9,34,83
9,12,1,35,7,21,25,63
9,12,5,35,7,5,34,93
9,12,1,36,7,8,138,371
9,12,5,36,7,1,11,28
9,12,5,38,7,10,4,10
9,12,1,39,7,4,127,362
9,12,1,40,7,10,153,417
9,12,5,40,7,2,28,76
9,12,1,42,7,2,85,241
9,13,1,3,5,64,5674,7101
9,13,1,5,5,187,3722,4558
9,13,1,6,5,28,936,1260
9,13,1,6,6,48,3337,5047
9,13,1,7,5,240,17618,22595
9,13,1,8,5,47,1918,2164
9,13,1,9,5,145,812,941
9,13,5,9,5,15,20,26
9,13,5,12,5,13,2652,3184
9,13,1,13,5,5,1659,2124
9,13,1,14,5,1,27,32
9,13,3,16,5,1,453,503
9,13,1,20,5,17,1328,1642
9,13,2,20,5,10,2764,3336
9,13,1,21,5,60,399,545
9,13,5,21,3,1,15,11
9,13,5,21,4,57,19,19
9,13,5,21,5,758,113,146
9,13,1,22,5,479,76313,85949
9,13,2,22,5,12,1822,2085
9,13,1,23,5,256,6271,7597
9,13,1,23,6,2,25,38
9,13,5,23,5,32,132,160
9,13,1,24,5,77,1028,1270
9,13,1,24,6,1,14,21
9,13,4,24,4,1,10,9
9,13,5,24,3,1,16,12
9,13,5,24,5,19,110,132
9,13,1,26,5,8,2175,2572
9,13,5,26,5,10,5513,6196
9,13,1,27,5,23,3189,3719
9,13,2,27,5,104,19011,24674
9,13,5,27,5,14,2679,3012
9,13,1,28,5,22,1005,1188
9,13,5,28,5,6,122,137
9,13,1,29,5,41,815,1016
9,13,5,29,3,1,15,11
9,13,5,29,5,24,171,205
9,13,1,30,5,28,188,255
9,13,5,30,4,57,271,259
9,13,5,30,5,120,253,310
9,13,1,31,5,8,277,382
9,13,5,31,5,7,55,75
9,13,1,32,4,1,11,11
9,13,1,32,5,109,3336,4141
9,13,5,32,4,4,25,25
9,13,5,32,5,1,37,47
9,13,1,33,5,29,455,561
9,13,4,33,4,3,23,19
9,13,5,33,5,9,58,72
9,13,1,34,5,91,907,1108
9,13,1,34,6,16,105,164
9,13,5,34,3,5,16,12
9,13,5,34,4,1,17,16
9,13,5,34,5,25,75,85
9,13,5,34,6,34,10,15
9,13,1,35,4,4,23,22
9,13,1,35,5,154,1134,1412
9,13,4,35,4,17,17,17
9,13,4,35,5,1,9,10
9,13,5,35,4,16,18,18
9,13,5,35,5,131,206,260
9,13,1,36,5,110,555,660
9,13,4,36,4,3,4,3
9,13,5,36,3,10,17,12
9,13,5,36,4,6,28,26
9,13,5,36,5,61,143,181
9,13,1,37,5,106,102,127
9,13,4,37,4,10,13,12
9,13,4,37,5,23,23,24
9,13,5,37,3,8,10,7
9,13,5,37,4,22,8,8
9,13,5,37,5,62,40,48
9,13,1,38,4,24,16,16
9,13,1,38,5,34,104,131
9,13,4,38,3,1,7,5
9,13,4,38,4,16,4,3
9,13,4,38,5,19,10,11
9,13,5,38,3,6,14,11
9,13,5,38,4,17,19,18
9,13,5,38,5,155,56,68
9,13,1,39,4,1,21,20
9,13,1,39,5,65,1692,2125
9,13,5,39,5,6,52,62
9,13,1,40,4,3,32,30
9,13,1,40,5,170,1649,2067
9,13,4,40,4,11,9,7
9,13,4,40,5,5,8,9
9,13,5,40,3,11,15,12
9,13,5,40,4,5,37,35
9,13,5,40,5,165,194,243
9,13,1,41,4,2,282,258
9,13,1,41,5,17,633,779
9,13,1,42,5,50,1563,2080
9,13,5,42,4,13,33,31
9,13,5,42,5,22,73,90
9,14,1,3,4,19,1214,1196
9,14,1,3,5,15,401,490
9,14,1,5,5,94,1093,1356
9,14,1,6,4,2,30,29
9,14,1,7,4,8,470,461
9,14,1,7,5,70,3049,3623
9,14,1,8,4,24,782,755
9,14,1,9,4,103,128,126
9,14,1,9,5,107,205,233
9,14,5,9,5,39,38,41
9,14,1,13,5,1,1140,1536
9,14,1,14,5,3,195,252
9,14,1,20,4,5,253,251
9,14,1,20,5,27,1582,1914
9,14,1,21,5,27,343,421
9,14,5,21,4,79,28,27
9,14,5,21,5,110,113,137
9,14,1,22,5,34,10690,11921
9,14,2,22,5,31,3968,5298
9,14,2,22,6,14,1527,2342
9,14,5,22,3,11,1779,1186
9,14,1,23,4,4,139,137
9,14,1,23,5,77,1359,1464
9,14,4,23,4,1,13,11
9,14,5,23,3,1,28,18
9,14,5,23,5,21,647,782
9,14,1,24,4,8,433,400
9,14,1,24,5,74,1877,2035
9,14,5,24,3,10,18,12
9,14,5,24,4,13,52,48
9,14,5,24,5,11,211,253
9,14,1,26,4,4,1435,1371
9,14,1,26,5,9,3183,3377
9,14,2,26,5,8,2733,2899
9,14,5,26,4,8,4577,4142
9,14,5,26,5,1,36,43
9,14,1,27,4,12,2120,1751
9,14,1,27,5,6,787,1059
9,14,2,27,5,13,2330,3147
9,14,1,28,4,21,505,499
9,14,1,28,5,11,260,269
9,14,5,28,5,3,2,2
9,14,1,29,5,27,1208,1384
9,14,5,29,4,2,12,11
9,14,5,29,5,15,61,69
9,14,1,30,4,5,96,93
9,14,1,30,5,163,786,899
9,14,5,30,4,52,80,76
9,14,5,30,5,8,68,78
9,14,1,31,4,38,563,547
9,14,1,31,5,21,219,243
9,14,1,32,4,5,187,184
9,14,1,32,5,71,490,647
9,14,5,32,5,4,24,28
9,14,1,33,4,5,69,68
9,14,1,33,5,32,392,426
9,14,2,33,4,13,86,86
9,14,4,33,4,6,65,51
9,14,5,33,4,21,39,37
9,14,5,33,5,6,58,65
9,14,1,34,4,12,217,211
9,14,1,34,5,28,991,1143
9,14,5,34,3,5,12,8
9,14,5,34,4,11,47,44
9,14,5,34,5,28,52,59
9,14,1,35,4,17,91,84
9,14,1,35,5,123,251,275
9,14,5,35,4,29,75,68
9,14,5,35,5,103,199,225
9,14,1,36,4,2,30,30
9,14,1,36,5,21,156,169
9,14,5,36,3,15,17,11
9,14,5,36,4,9,13,11
9,14,5,36,5,2,35,41
9,14,1,37,4,8,2,2
9,14,1,37,5,49,103,113
9,14,4,37,4,65,30,28
9,14,4,37,5,40,1,1
9,14,5,37,5,43,11,13
9,14,1,38,5,40,107,125
9,14,4,38,3,26,26,18
9,14,4,38,5,3,6,6
9,14,5,38,3,41,8,5
9,14,5,38,4,22,22,20
9,14,5,38,5,11,35,39
9,14,1,39,4,6,139,134
9,14,1,39,5,21,520,638
9,14,5,39,4,1,15,14
9,14,5,39,5,8,20,24
9,14,1,40,4,2,44,42
9,14,1,40,5,69,816,938
9,14,5,40,3,21,10,7
9,14,5,40,4,30,67,61
9,14,5,40,5,65,127,141
9,14,1,41,3,8,641,472
9,14,1,41,4,20,1099,1053
9,14,1,41,5,12,382,412
9,14,1,42,4,14,86,83
9,14,1,42,5,14,499,590
9,14,5,42,4,5,24,23
9,14,5,42,5,3,44,50
9,15,1,3,6,12,2157,3418
9,15,1,5,5,1,8,11
9,15,1,6,6,2,24,37
9,15,1,7,5,4,612,884
9,15,1,7,6,43,2607,4205
9,15,5,9,5,1,6,8
9,15,5,9,6,21,19,29
9,15,1,20,6,60,1591,2882
9,15,1,21,6,2,24,41
9,15,5,21,4,1,7,7
9,15,5,21,5,67,12,17
9,15,1,22,6,121,25339,38595
9,15,2,22,6,21,2311,4580
9,15,5,22,6,41,8622,13096
9,15,1,23,5,15,1085,1456
9,15,5,23,5,3,16,22
9,15,5,23,6,4,31,49
9,15,1,24,5,5,115,163
9,15,1,24,6,2,93,166
9,15,5,24,6,3,27,43
9,15,1,26,6,5,122,193
9,15,1,27,6,2,494,808
9,15,5,27,5,9,1542,2075
9,15,1,28,5,2,48,68
9,15,5,28,6,3,33,50
9,15,1,29,6,1,34,57
9,15,5,29,5,3,18,25
9,15,5,29,6,6,16,25
9,15,1,30,6,1,41,65
9,15,5,30,5,7,34,46
9,15,5,30,6,8,18,27
9,15,1,31,5,24,266,342
9,15,1,31,6,16,1010,1593
9,15,1,32,6,2,101,155
9,15,1,33,5,7,244,348
9,15,2,33,5,1,177,253
9,15,5,33,6,1,27,42
9,15,1,34,5,3,55,75
9,15,1,34,6,39,356,574
9,15,5,34,4,10,21,21
9,15,5,34,5,2,25,35
9,15,5,34,6,30,19,29
9,15,1,35,5,2,20,28
9,15,1,35,6,8,32,55
9,15,4,35,4,3,8,8
9,15,5,35,4,7,7,7
9,15,5,35,5,45,13,17
9,15,5,35,6,32,15,24
9,15,1,36,5,2,228,332
9,15,1,36,6,15,41,63
9,15,5,36,4,1,20,20
9,15,5,36,5,1,10,14
9,15,5,36,6,4,19,31
9,15,5,37,6,6,14,22
9,15,1,38,5,32,44,65
